CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","BREEZE-M R/B","2006-056C","EARTH","TEME","UTC","SGP4","2023-01-01T01:34:27.719040","1.86163369","0.49980860","15.6476","216.3338","13.1444","152.0088","0","U","29650","999","10905","0.00000000000000","-0.00000042","0.0000000000000","27912.947","773.514","35485.943","7583.681","ROCKET BODY","LARGE","CIS","2006-12-11","TTMTR","","3728759","221918110","0 BREEZE-M R/B","1 29650U 06056C   23001.06559860 -.00000042  00000-0  00000-0 0  9991","2 29650  15.6476 216.3338 4998086  13.1444 152.0088  1.86163369109052"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","BREEZE-M R/B","2006-056C","EARTH","TEME","UTC","SGP4","2023-01-02T16:06:37.287360","1.86163460","0.49984340","15.6446","216.1678","13.4525","148.0992","0","U","29650","999","10908","0.00000000000000","-0.00000023","0.0000000000000","27912.938","773.514","35486.900","7582.705","ROCKET BODY","LARGE","CIS","2006-12-11","TTMTR","","3729873","222049815","0 BREEZE-M R/B","1 29650U 06056C   23002.67126490 -.00000023  00000-0  00000-0 0  9997","2 29650  15.6446 216.1678 4998434  13.4525 148.0992  1.86163460109088"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","BREEZE-M R/B","2006-056C","EARTH","TEME","UTC","SGP4","2023-01-02T04:37:42.739392","1.86163432","0.49983220","15.6455","216.2172","13.3608","187.4773","0","U","29650","999","10907","0.00000000000000","-0.00000028","0.0000000000000","27912.941","773.514","35486.592","7583.019","ROCKET BODY","LARGE","CIS","2006-12-11","TTMTR","","3729583","222017763","0 BREEZE-M R/B","1 29650U 06056C   23002.19285578 -.00000028  00000-0  00000-0 0  9992","2 29650  15.6455 216.2172 4998322  13.3608 187.4773  1.86163432109077"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","COSMOS 2425 (GLONASS)","2006-062A","EARTH","TEME","UTC","SGP4","2023-01-02T12:27:42.717888","2.13111353","0.00246200","64.7340","236.4357","348.0669","195.9159","0","U","29670","999","12469","0.00000000000000","0.00000067","0.0000000000000","25507.278","675.703","19191.942","19066.344","PAYLOAD","LARGE","CIS","2006-12-25","TTMTR","","3729583","222018263","0 COSMOS 2425 (GLONASS)","1 29670U 06062A   23002.51924442  .00000067  00000-0  00000-0 0  9999","2 29670  64.7340 236.4357 0024620 348.0669 195.9159  2.13111353124691"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T14:56:13","18 SPCS","COSMOS 2425 (GLONASS)","2006-062A","EARTH","TEME","UTC","SGP4","2023-01-01T08:04:42.566592","2.13111332","0.00246220","64.7341","236.4755","347.9979","8.6637","0","U","29670","999","12466","0.00000000000000","0.00000053","0.0000000000000","25507.280","675.703","19191.949","19066.341","PAYLOAD","LARGE","CIS","2006-12-25","TTMTR","","3728542","221904630","0 COSMOS 2425 (GLONASS)","1 29670U 06062A   23001.33660378  .00000053  00000-0  00000+0 0  9997","2 29670  64.7341 236.4755 0024622 347.9979   8.6637  2.13111332124663"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","COSMOS 2425 (GLONASS)","2006-062A","EARTH","TEME","UTC","SGP4","2023-01-01T08:04:42.566592","2.13111332","0.00246220","64.7341","236.4755","347.9979","8.6637","0","U","29670","999","12466","0.00000000000000","0.00000053","0.0000000000000","25507.280","675.703","19191.949","19066.341","PAYLOAD","LARGE","CIS","2006-12-25","TTMTR","","3728759","221918611","0 COSMOS 2425 (GLONASS)","1 29670U 06062A   23001.33660378  .00000053  00000-0  00000-0 0  9998","2 29670  64.7341 236.4755 0024622 347.9979   8.6637  2.13111332124663"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","COSMOS 2426 (GLONASS)","2006-062B","EARTH","TEME","UTC","SGP4","2023-01-01T06:17:23.080416","2.12963319","0.00206070","64.7422","236.6575","176.3478","31.7066","0","U","29671","999","12465","0.00000000000000","0.00000052","0.0000000000000","25519.097","676.173","19193.549","19088.375","PAYLOAD","LARGE","CIS","2006-12-25","TTMTR","","3728759","221918862","0 COSMOS 2426 (GLONASS)","1 29671U 06062B   23001.26207269  .00000052  00000-0  00000-0 0  9996","2 29671  64.7422 236.6575 0020607 176.3478  31.7066  2.12963319124654"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","COSMOS 2424 (GLONASS)","2006-062C","EARTH","TEME","UTC","SGP4","2023-01-01T05:38:22.764480","2.13122428","0.00189480","64.7377","236.4927","169.4330","190.6843","0","U","29672","999","12466","0.00000000000000","0.00000052","0.0000000000000","25506.394","675.668","19176.589","19079.930","PAYLOAD","LARGE","CIS","2006-12-25","TTMTR","","3728759","221919099","0 COSMOS 2424 (GLONASS)","1 29672U 06062C   23001.23498570  .00000052  00000-0  00000-0 0  9991","2 29672  64.7377 236.4927 0018948 169.4330 190.6843  2.13122428124666"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T07:46:14","18 SPCS","COSMOS 2424 (GLONASS)","2006-062C","EARTH","TEME","UTC","SGP4","2023-01-01T16:54:03.114144","2.13122447","0.00189480","64.7377","236.4769","169.4221","190.6969","0","U","29672","999","12467","0.00000000000000","0.00000058","0.0000000000000","25506.393","675.668","19176.587","19079.928","PAYLOAD","LARGE","CIS","2006-12-25","TTMTR","","3729182","221998875","0 COSMOS 2424 (GLONASS)","1 29672U 06062C   23001.70420271  .00000058  00000-0  00000+0 0  9991","2 29672  64.7377 236.4769 0018948 169.4221 190.6969  2.13122447124670"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","COSMOS 2424 (GLONASS)","2006-062C","EARTH","TEME","UTC","SGP4","2023-01-02T04:09:43.475904","2.13122465","0.00189500","64.7376","236.4612","169.4202","190.7006","0","U","29672","999","12468","0.00000000000000","0.00000063","0.0000000000000","25506.391","675.668","19176.591","19079.922","PAYLOAD","LARGE","CIS","2006-12-25","TTMTR","","3729583","222017272","0 COSMOS 2424 (GLONASS)","1 29672U 06062C   23002.17341986  .00000063  00000-0  00000-0 0  9995","2 29672  64.7376 236.4612 0018950 169.4202 190.7006  2.13122465124682"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ARIANE 5 R/B","2007-007C","EARTH","TEME","UTC","SGP4","2023-01-02T05:42:43.471296","2.59730121","0.70212450","4.0261","249.6022","284.8188","12.3714","0","U","30795","999","13996","0.00041707000000","0.00001165","0.0000000000000","22355.633","554.422","31673.935","281.060","ROCKET BODY","LARGE","FR","2007-03-11","FRGUI","","3729583","222017869","0 ARIANE 5 R/B","1 30795U 07007C   23002.23800314  .00001165  00000-0  41707-3 0  9991","2 30795   4.0261 249.6022 7021245 284.8188  12.3714  2.59730121139960"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T00:46:15","18 SPCS","ARIANE 5 R/B","2007-007C","EARTH","TEME","UTC","SGP4","2023-01-02T14:57:00.058176","2.59730924","0.70212330","4.0262","249.4127","285.1913","12.2764","0","U","30795","999","14014","0.00040917000000","0.00001141","0.0000000000000","22355.586","554.420","31673.830","281.073","ROCKET BODY","LARGE","FR","2007-03-11","FRGUI","","3729735","222038235","0 ARIANE 5 R/B","1 30795U 07007C   23002.62291734  .00001141  00000-0  40917-3 0  9990","2 30795   4.0262 249.4127 7021233 285.1913  12.2764  2.59730924140149"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARIANE 5 R/B","2007-007C","EARTH","TEME","UTC","SGP4","2023-01-01T11:14:09.966624","2.59728405","0.70212900","4.0261","249.9813","284.0741","12.5610","0","U","30795","999","13994","0.00047484000000","0.00001301","0.0000000000000","22355.731","554.425","31674.203","280.989","ROCKET BODY","LARGE","FR","2007-03-11","FRGUI","","3728952","221976078","0 ARIANE 5 R/B","1 30795U 07007C   23001.46817091  .00001301  00000-0  47484-3 0  9995","2 30795   4.0261 249.9813 7021290 284.0741  12.5610  2.59728405139945"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARIANE 5 R/B","2007-007C","EARTH","TEME","UTC","SGP4","2023-01-01T01:59:53.044512","2.59727467","0.70213200","4.0260","250.1708","283.7017","12.6559","0","U","30795","999","13993","0.00050031000000","0.00001354","0.0000000000000","22355.785","554.427","31674.362","280.938","ROCKET BODY","LARGE","FR","2007-03-11","FRGUI","","3728759","221918216","0 ARIANE 5 R/B","1 30795U 07007C   23001.08325283  .00001354  00000-0  50031-3 0  9990","2 30795   4.0260 250.1708 7021320 283.7017  12.6559  2.59727467139936"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T09:06:14","18 SPCS","ARIANE 5 R/B","2007-007C","EARTH","TEME","UTC","SGP4","2023-01-01T01:59:52.992672","2.59727484","0.70213290","4.0260","250.1683","283.7054","12.6542","0","U","30795","999","14010","0.00053284000000","0.00001434","0.0000000000000","22355.784","554.427","31674.380","280.918","ROCKET BODY","LARGE","FR","2007-03-11","FRGUI","","3728356","221899719","0 ARIANE 5 R/B","1 30795U 07007C   23001.08325223  .00001434  00000-0  53284-3 0  9996","2 30795   4.0260 250.1683 7021329 283.7054  12.6542  2.59727484140100"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ARIANE 5 R/B","2007-007C","EARTH","TEME","UTC","SGP4","2023-01-02T14:57:00.058176","2.59730924","0.70212330","4.0262","249.4127","285.1913","12.2764","0","U","30795","999","13997","0.00040917000000","0.00001141","0.0000000000000","22355.586","554.420","31673.830","281.073","ROCKET BODY","LARGE","FR","2007-03-11","FRGUI","","3729873","222049921","0 ARIANE 5 R/B","1 30795U 07007C   23002.62291734  .00001141  00000-0  40917-3 0  9990","2 30795   4.0262 249.4127 7021233 285.1913  12.2764  2.59730924139978"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T07:36:13","18 SPCS","BREEZE-M R/B","2007-009C","EARTH","TEME","UTC","SGP4","2023-01-01T02:44:07.454688","1.96451778","0.56845390","11.6252","88.6296","133.0409","15.5154","0","U","31104","999","11289","0.00000000000000","-0.00000145","0.0000000000000","26929.680","733.004","35859.827","5243.264","ROCKET BODY","LARGE","CIS","2007-04-09","TTMTR","","3728253","221897337","0 BREEZE-M R/B","1 31104U 07009C   23001.11397517 -.00000145  00000-0  00000+0 0  9995","2 31104  11.6252  88.6296 5684539 133.0409  15.5154  1.96451778112897"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","BREEZE-M R/B","2007-009C","EARTH","TEME","UTC","SGP4","2023-01-01T11:23:23.431200","1.96451869","0.56845710","11.6261","88.5760","133.1411","270.5408","0","U","31104","999","11290","0.00000000000000","-0.00000157","0.0000000000000","26929.672","733.004","35859.900","5243.174","ROCKET BODY","LARGE","CIS","2007-04-09","TTMTR","","3728759","221919734","0 BREEZE-M R/B","1 31104U 07009C   23001.47457675 -.00000157  00000-0  00000-0 0  9990","2 31104  11.6261  88.5760 5684571 133.1411 270.5408  1.96451869112900"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","BREEZE-M R/B","2007-009C","EARTH","TEME","UTC","SGP4","2023-01-02T12:17:42.800352","1.96452019","0.56846480","11.6288","88.4222","133.4291","284.4427","0","U","31104","999","11292","0.00000000000000","-0.00000190","0.0000000000000","26929.658","733.003","35860.086","5242.961","ROCKET BODY","LARGE","CIS","2007-04-09","TTMTR","","3729583","222016907","0 BREEZE-M R/B","1 31104U 07009C   23002.51230093 -.00000190  00000-0  00000-0 0  9996","2 31104  11.6288  88.4222 5684648 133.4291 284.4427  1.96452019112920"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T22:46:14","18 SPCS","SATCOM 3 DEB","1979-101H","EARTH","TEME","UTC","SGP4","2023-01-02T15:55:42.085056","1.83037039","0.49139240","7.0995","179.6901","286.3826","303.4507","0","U","31138","999","10761","0.00000000000000","-0.00000139","0.0000000000000","28229.890","786.726","35723.709","7979.802","DEBRIS","SMALL","US","1979-12-07","AFETR","","3729620","222035778","0 SATCOM 3 DEB","1 31138U 79101H   23002.66368154 -.00000139  00000-0  00000+0 0  9993","2 31138   7.0995 179.6901 4913924 286.3826 303.4507  1.83037039107619"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","SATCOM 3 DEB","1979-101H","EARTH","TEME","UTC","SGP4","2023-01-02T03:07:31.115136","1.83036839","0.49139790","7.0991","179.7558","286.2681","311.9334","0","U","31138","999","10753","0.00000000000000","-0.00000137","0.0000000000000","28229.911","786.727","35723.894","7979.657","DEBRIS","SMALL","US","1979-12-07","AFETR","","3729583","222017159","0 SATCOM 3 DEB","1 31138U 79101H   23002.13022124 -.00000137  00000-0  00000-0 0  9998","2 31138   7.0991 179.7558 4913979 286.2681 311.9334  1.83036839107532"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","SATCOM 3 DEB","1979-101H","EARTH","TEME","UTC","SGP4","2023-01-01T14:20:07.158912","1.83036238","0.49137740","7.0993","179.8012","286.1730","320.7720","0","U","31138","999","10752","0.00000000000000","-0.00000135","0.0000000000000","28229.972","786.729","35723.408","7980.267","DEBRIS","SMALL","US","1979-12-07","AFETR","","3728952","221976360","0 SATCOM 3 DEB","1 31138U 79101H   23001.59730508 -.00000135  00000-0  00000-0 0  9997","2 31138   7.0993 179.8012 4913774 286.1730 320.7720  1.83036238107526"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","SATCOM 3 DEB","1979-101H","EARTH","TEME","UTC","SGP4","2023-01-02T15:55:42.085056","1.83037039","0.49139240","7.0995","179.6901","286.3826","303.4507","0","U","31138","999","10754","0.00000000000000","-0.00000139","0.0000000000000","28229.890","786.726","35723.709","7979.802","DEBRIS","SMALL","US","1979-12-07","AFETR","","3729873","222050203","0 SATCOM 3 DEB","1 31138U 79101H   23002.66368154 -.00000139  00000-0  00000-0 0  9994","2 31138   7.0995 179.6901 4913924 286.3826 303.4507  1.83037039107541"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T22:36:13","18 SPCS","SATCOM 3 DEB","1979-101H","EARTH","TEME","UTC","SGP4","2023-01-01T14:20:07.158912","1.83036238","0.49137740","7.0993","179.8012","286.1730","320.7720","0","U","31138","999","10759","0.00000000000000","-0.00000135","0.0000000000000","28229.972","786.729","35723.408","7980.267","DEBRIS","SMALL","US","1979-12-07","AFETR","","3728791","221963393","0 SATCOM 3 DEB","1 31138U 79101H   23001.59730508 -.00000135  00000-0  00000+0 0  9996","2 31138   7.0993 179.8012 4913774 286.1730 320.7720  1.83036238107593"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ARIANE 5 R/B","2007-016C","EARTH","TEME","UTC","SGP4","2023-01-02T15:43:41.433024","2.61390485","0.70165320","5.8139","320.3836","258.3461","21.9720","0","U","31308","999","13992","0.00067891000000","0.00002282","0.0000000000000","22260.863","550.900","31502.133","263.322","ROCKET BODY","LARGE","FR","2007-05-04","FRGUI","","3729873","222050972","0 ARIANE 5 R/B","1 31308U 07016C   23002.65534066  .00002282  00000-0  67891-3 0  9999","2 31308   5.8139 320.3836 7016532 258.3461  21.9720  2.61390485139924"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T23:36:14","18 SPCS","ARIANE 5 R/B","2007-016C","EARTH","TEME","UTC","SGP4","2023-01-02T15:43:41.433024","2.61390485","0.70165320","5.8139","320.3836","258.3461","21.9720","0","U","31308","999","13995","0.00067891000000","0.00002282","0.0000000000000","22260.863","550.900","31502.133","263.322","ROCKET BODY","LARGE","FR","2007-05-04","FRGUI","","3729702","222037648","0 ARIANE 5 R/B","1 31308U 07016C   23002.65534066  .00002282  00000-0  67891-3 0  9999","2 31308   5.8139 320.3836 7016532 258.3461  21.9720  2.61390485139957"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARIANE 5 R/B","2007-016C","EARTH","TEME","UTC","SGP4","2023-01-01T12:11:45.287520","2.61384860","0.70166620","5.8138","320.9164","257.2640","22.4889","0","U","31308","999","13989","0.00077150000000","0.00002515","0.0000000000000","22261.182","550.912","31502.966","263.128","ROCKET BODY","LARGE","FR","2007-05-04","FRGUI","","3728952","221975126","0 ARIANE 5 R/B","1 31308U 07016C   23001.50816305  .00002515  00000-0  77150-3 0  9999","2 31308   5.8138 320.9164 7016662 257.2640  22.4889  2.61384860139892"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARIANE 5 R/B","2007-016C","EARTH","TEME","UTC","SGP4","2023-01-01T12:11:45.222720","2.61384730","0.70166840","5.8135","320.9138","257.2669","22.4875","0","U","31308","999","13989","0.00074069000000","0.00002412","0.0000000000000","22261.189","550.912","31503.028","263.081","ROCKET BODY","LARGE","FR","2007-05-04","FRGUI","","3728759","221919254","0 ARIANE 5 R/B","1 31308U 07016C   23001.50816230  .00002412  00000-0  74069-3 0  9998","2 31308   5.8135 320.9138 7016684 257.2669  22.4875  2.61384730139896"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T23:26:13","18 SPCS","BREEZE-M R/B","2007-032C","EARTH","TEME","UTC","SGP4","2023-01-01T12:40:57.624672","2.01223157","0.57768840","19.9924","186.1786","49.1999","60.9715","0","U","31864","999","11385","0.00000000000000","0.00000028","0.0000000000000","26502.278","715.623","35434.201","4814.084","ROCKET BODY","LARGE","CIS","2007-07-07","TTMTR","","3728836","221964186","0 BREEZE-M R/B","1 31864U 07032C   23001.52844473  .00000028  00000-0  00000+0 0  9996","2 31864  19.9924 186.1786 5776884  49.1999  60.9715  2.01223157113850"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","BREEZE-M R/B","2007-032C","EARTH","TEME","UTC","SGP4","2023-01-02T12:47:25.501056","2.01223339","0.57771940","19.9904","186.0244","49.4720","68.6260","0","U","31864","999","11374","0.00000000000000","0.00000026","0.0000000000000","26502.262","715.623","35434.998","4813.256","ROCKET BODY","LARGE","CIS","2007-07-07","TTMTR","","3729583","222020246","0 BREEZE-M R/B","1 31864U 07032C   23002.53293404  .00000026  00000-0  00000-0 0  9999","2 31864  19.9904 186.0244 5777194  49.4720  68.6260  2.01223339113746"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","BREEZE-M R/B","2007-032C","EARTH","TEME","UTC","SGP4","2023-01-01T12:40:57.624672","2.01223157","0.57768840","19.9924","186.1786","49.1999","60.9715","0","U","31864","999","11372","0.00000000000000","0.00000028","0.0000000000000","26502.278","715.623","35434.201","4814.084","ROCKET BODY","LARGE","CIS","2007-07-07","TTMTR","","3728759","221920075","0 BREEZE-M R/B","1 31864U 07032C   23001.52844473  .00000028  00000-0  00000-0 0  9997","2 31864  19.9924 186.1786 5776884  49.1999  60.9715  2.01223157113726"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARIANE 5 R/B","2007-036D","EARTH","TEME","UTC","SGP4","2023-01-01T07:33:46.532160","2.41010298","0.71484440","2.1845","279.2101","269.2550","16.4214","0","U","32021","999","13181","0.00049613000000","0.00000641","0.0000000000000","23498.751","597.485","33918.566","322.665","ROCKET BODY","LARGE","FR","2007-08-14","FRGUI","","3728759","221921581","0 ARIANE 5 R/B","1 32021U 07036D   23001.31512190  .00000641  00000-0  49613-3 0  9999","2 32021   2.1845 279.2101 7148444 269.2550  16.4214  2.41010298131812"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARIANE 5 R/B","2007-036D","EARTH","TEME","UTC","SGP4","2023-01-01T17:31:04.561824","2.41010828","0.71484340","2.1844","279.0343","269.6099","16.3092","0","U","32021","999","13182","0.00049186000000","0.00000691","0.0000000000000","23498.716","597.484","33918.484","322.679","ROCKET BODY","LARGE","FR","2007-08-14","FRGUI","","3728952","221976948","0 ARIANE 5 R/B","1 32021U 07036D   23001.72991391  .00000691  00000-0  49186-3 0  9998","2 32021   2.1844 279.0343 7148434 269.6099  16.3092  2.41010828131821"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T06:56:14","18 SPCS","ARIANE 5 R/B","2007-036D","EARTH","TEME","UTC","SGP4","2023-01-02T23:22:58.716480","2.41012078","0.71483490","2.1842","278.5052","270.6766","15.9780","0","U","32021","999","13183","0.00039944000000","0.00000704","0.0000000000000","23498.635","597.480","33918.144","322.856","ROCKET BODY","LARGE","FR","2007-08-14","FRGUI","","3729963","222068952","0 ARIANE 5 R/B","1 32021U 07036D   23002.97429070  .00000704  00000-0  39944-3 0  9992","2 32021   2.1842 278.5052 7148349 270.6766  15.9780  2.41012078131837"
